from;to;value
Чечня;Башкортостан;0,397749842301732
Чувашия;Башкортостан;0,797865697288766
Чукотский АО;Башкортостан;0,424699937939159
Ямало-Ненецкий АО;Башкортостан;-0,238966449364953
Ярославская обл.;Башкортостан;0,779765020975072
Адыгея;Белгородская обл.;0,564083509670627
Алтай;Белгородская обл.;0,0074620126510252
Алтайский край;Белгородская обл.;-0,0111904409331567
Амурская обл.;Белгородская обл.;0,491726908092524
Архангельская обл.;Белгородская обл.;0,57520520498162
Астраханская обл.;Белгородская обл.;0,580360877335101
Башкортостан;Белгородская обл.;0,577369493928012
Белгородская обл.;Белгородская обл.;1
Брянская обл.;Белгородская обл.;0,641487862188278
Бурятия;Белгородская обл.;0,582361835645968
Владимирская обл.;Белгородская обл.;0,609592425798779
Волгоградская обл.;Белгородская обл.;0,693237295672433
Вологодская обл.;Белгородская обл.;0,386055591799478
Воронежская обл.;Белгородская обл.;0,517015144711263
Дагестан;Белгородская обл.;0,317339379192009
Еврейская АО;Белгородская обл.;-0,0289390939669283
Забайкальский край;Белгородская обл.;0,717994514289431
Ивановская обл.;Белгородская обл.;0,676575314729025
Ингушетия;Белгородская обл.;0,0596190711174223
Иркутская обл.;Белгородская обл.;0,389163744013506
Кабардино-Балкария;Белгородская обл.;0,645867081433452
Калининградская обл.;Белгородская обл.;0,563093926162938
Калмыкия;Белгородская обл.;-0,0591674287266295
Калужская обл.;Белгородская обл.;0,519790223932298
Камчатский край;Белгородская обл.;0,423751530917038
Карачаево-Черкессия;Белгородская обл.;0,569541383785719
Карелия;Белгородская обл.;0,209315777605565
Кемеровская обл.;Белгородская обл.;-0,104803898091453
Кировская обл.;Белгородская обл.;0,259652949198204
Коми;Белгородская обл.;0,294800057528899
Костромская обл.;Белгородская обл.;0,108153447847353
Краснодарский край;Белгородская обл.;0,189157137915423
Красноярский край;Белгородская обл.;0,513041801704216
Крым;Белгородская обл.;-0,163846839694501
Курганская обл.;Белгородская обл.;-0,0628905401778499
Курская обл.;Белгородская обл.;0,634255613222055
Ленинградская обл.;Белгородская обл.;0,496092890868391
Липецкая обл.;Белгородская обл.;0,762100143667988
Магаданская обл.;Белгородская обл.;0,0162522481208963
Марий Эл;Белгородская обл.;0,518364137567893
Мордовия;Белгородская обл.;0,201437239560967
Москва;Белгородская обл.;-0,0176112468318895
Московская обл.;Белгородская обл.;0,377121361046234
Мурманская обл.;Белгородская обл.;-0,325340392088223
Ненецкий АО;Белгородская обл.;-0,0722163272781011
