from;to;value
Амурская обл.;Белгородская обл.;0,542762393005843
Архангельская обл.;Белгородская обл.;0,918635021688654
Астраханская обл.;Белгородская обл.;0,872726541683087
Башкортостан;Белгородская обл.;0,919762164075913
Белгородская обл.;Белгородская обл.;1
Брянская обл.;Белгородская обл.;0,748243502187183
Бурятия;Белгородская обл.;0,740302416351913
Владимирская обл.;Белгородская обл.;0,946702290091484
Волгоградская обл.;Белгородская обл.;0,901458984082498
Вологодская обл.;Белгородская обл.;0,934405109431383
Воронежская обл.;Белгородская обл.;0,877164304895577
Дагестан;Белгородская обл.;0,892499686354352
Еврейская АО;Белгородская обл.;0,773448809534581
Забайкальский край;Белгородская обл.;0,977352578535916
Ивановская обл.;Белгородская обл.;0,921362003206163
Ингушетия;Белгородская обл.;0,760646991139754
Иркутская обл.;Белгородская обл.;0,71516355786189
Кабардино-Балкария;Белгородская обл.;0,856326543814113
Калининградская обл.;Белгородская обл.;0,736185916152648
Калмыкия;Белгородская обл.;-0,135080025053981
Калужская обл.;Белгородская обл.;0,864803406582891
Камчатский край;Белгородская обл.;0,726291905882436
Карачаево-Черкессия;Белгородская обл.;0,870405428035709
Карелия;Белгородская обл.;0,784312622484752
Кемеровская обл.;Белгородская обл.;0,614298981393994
Кировская обл.;Белгородская обл.;0,861714963672142
Коми;Белгородская обл.;0,847835316445556
Костромская обл.;Белгородская обл.;0,93429279751711
Краснодарский край;Белгородская обл.;0,436905952038355
Красноярский край;Белгородская обл.;0,912817103236257
Крым;Белгородская обл.;0,740434475492386
Курганская обл.;Белгородская обл.;0,976625615005208
Курская обл.;Белгородская обл.;0,796816486784434
Ленинградская обл.;Белгородская обл.;0,827011541310764
Липецкая обл.;Белгородская обл.;0,973535528916098
Магаданская обл.;Белгородская обл.;0,849098017713773
Марий Эл;Белгородская обл.;0,974066303760858
Мордовия;Белгородская обл.;0,982363815077201
Москва;Белгородская обл.;0,448127257496258
Московская обл.;Белгородская обл.;0,774679028414194
Мурманская обл.;Белгородская обл.;0,853324909336246
Ненецкий АО;Белгородская обл.;0,608876381542812
Нижегородская обл.;Белгородская обл.;0,869062021234768
Новгородская обл.;Белгородская обл.;0,87581736501973
Новосибирская обл.;Белгородская обл.;0,673429031778937
